,id_left,text_left,id_right,text_right,label
170,Q1962,What is a surveyors wheel,D742-0,"The margarita is a Mexican cocktail consisting of tequila mixed with Cointreau or similar orange -flavoured liqueur and lime or lemon juice , often served with salt on the glass rim.",0.0
171,Q1962,What is a surveyors wheel,D1674-3,It has a form of government characterized by single-party rule or dominant-party rule of a communist party (referred as Dictatorship of the Proletariat by its proponents) and a professed allegiance to a Leninist or Marxist–Leninist ideology as the guiding principle of the state.,0.0
172,Q1962,What is a surveyors wheel,D496-0,"Debbie Macomber (born October 22, 1948 in Yakima, Washington ) is a best-selling American author of over 150 romance novels and contemporary women's fiction.",0.0
173,Q1962,What is a surveyors wheel,D1270-0,"Stand by Me is a song originally performed by Ben E. King and written by King, Jerry Leiber , and Mike Stoller , inspired by the spiritual ""Lord Stand by Me,"" plus two lines rooted in Psalms 46:2–3.",0.0
174,Q468,"what county is jennings, la",D461-0,"Jennings is a small city in and the parish seat of Jefferson Davis Parish , Louisiana , United States , near Lake Charles .",1.0
175,Q468,"what county is jennings, la",D1117-2,"The R&B song was produced by the Norwegian production duo StarGate , and was written by the duo along with Ester Dean , Traci Hale , and Drake .",0.0
176,Q468,"what county is jennings, la",D1813-0,"Sun City is a 1985 protest song written by Steven Van Zandt , produced by Van Zandt and Arthur Baker and recorded by Artists United Against Apartheid to convey opposition to the South African policy of apartheid .",0.0
177,Q468,"what county is jennings, la",D1450-1,The civil rights movement was a series of worldwide political movements for equality before the law that peaked in the 1960s.,0.0
178,Q468,"what county is jennings, la",D1971-0,"The San Fernando Valley (locally known as ""The Valley"") is an urbanized valley located in the Los Angeles metropolitan area of southern California , United States , defined by the mountains of the Transverse Ranges circling it.",0.0
179,Q468,"what county is jennings, la",D1856-1,"It was founded as the Charles Koch Foundation in 1974 by Murray Rothbard , Ed Crane and Charles Koch , chairman of the board and chief executive officer of the conglomerate Koch Industries, Inc. .",0.0
180,Q737,what did sparta do around 650 bc,D717-5,"Around 650 BC, it rose to become the dominant military land-power in ancient Greece.",1.0
181,Q737,what did sparta do around 650 bc,D1981-2,Its composition by an anonymous Anglo-Saxon poet is dated between the 8th and the early 11th century.,0.0
182,Q737,what did sparta do around 650 bc,D141-11,"Other composers with works using this technique include Henryk Górecki , Karel Husa , Witold Lutosławski , Kazimierz Serocki , and Steven Stucky .",0.0
183,Q737,what did sparta do around 650 bc,D255-4,"It started with four teams and, through a series of expansions, contractions, and relocations, the league is now composed of 30 active franchises.",0.0
184,Q737,what did sparta do around 650 bc,D1166-12,"The winner was 20-year-old Teyona Anderson from Woodstown, New Jersey .",0.0
185,Q737,what did sparta do around 650 bc,D1647-0,"The Boston Bruins Radio Network is a 25-station (17 A.M., 8 F.M. plus 2 F.M. translators) CBS Radio network which carries live game broadcasts of the Boston Bruins .",0.0
186,Q2982,what is lockton affinity,D2755-9,Lockton Affinity offers a variety of insurance product options and programs.,1.0
187,Q2982,what is lockton affinity,D557-0,World War I (WWI) was a global war centred in Europe that began on 28 July 1914 and lasted until 11 November 1918.,0.0
188,Q2982,what is lockton affinity,D1621-0,"The attack on Pearl Harbor (called Hawaii Operation or Operation AI by the Japanese Imperial General Headquarters (Operation Z in planning) and the Battle of Pearl Harbor) was a surprise military strike conducted by the Imperial Japanese Navy against the United States naval base at Pearl Harbor , Hawaii, on the morning of December 7, 1941 (December 8 in Japan).",0.0
189,Q2982,what is lockton affinity,D188-0,"Area code 479 is the telephone area code serving thirteen counties in northwest Arkansas , including the cities of Fort Smith , Fayetteville , Springdale , Rogers and Bentonville : the second, third, fourth, eighth and tenth-largest cities in the state, respectively.",0.0
190,Q2982,what is lockton affinity,D678-3,"As of the last census of agriculture in 2007, there were 2.2 million farms, covering an area of , an average of per farm.",0.0
191,Q2982,what is lockton affinity,D745-7,"The population was 5,193 at the 2010 census.",0.0
192,Q1791,where did the vietnamese settle in america,D1693-5,"More than sixty percent of Vietnamese Americans reside in the states of California , Texas , Washington , Florida , and Virginia .",1.0
193,Q1791,where did the vietnamese settle in america,D2717-1,"The character was further popularized by the classic 1939 movie , wherein his full name is not mentioned.",0.0
194,Q1791,where did the vietnamese settle in america,D2646-0,"A will or testament is a legal declaration by which a person, the testator , names one or more persons to manage his/her estate and provides for the transfer of his property at death.",0.0
195,Q1791,where did the vietnamese settle in america,D872-3,"The humanities that are also regarded as social sciences include history , anthropology , area studies , communication studies , cultural studies , law , economics and linguistics .",0.0
196,Q1791,where did the vietnamese settle in america,D1793-0,The TI-82 is a graphing calculator made by Texas Instruments .,0.0
197,Q1791,where did the vietnamese settle in america,D1034-0,"The mill or mille () (sometimes mil in the UK , when discussing property taxes in the United States , or previously in Cyprus and Malta ) is a now-abstract unit of currency used sometimes in accounting .",0.0
198,Q1701,where does ground pepper come from,D473-4,"Currently Vietnam is the world's largest producer and exporter of pepper, producing 34% of the world's Piper nigrum crop as of 2008.",1.0
199,Q1701,where does ground pepper come from,D2101-0,"Mara Salvatrucha (commonly abbreviated as MS, Mara, and MS-13) is a transnational criminal gang that originated in Los Angeles and has spread to other parts of the United States, Canada, Mexico, and Central America.",0.0
200,Q1701,where does ground pepper come from,D1166-12,"The winner was 20-year-old Teyona Anderson from Woodstown, New Jersey .",0.0
201,Q1701,where does ground pepper come from,D2482-0,"The 2006 Winter Olympics, officially known as the XX Olympic Winter Games, was a winter multi-sport event which was celebrated in Turin , Italy from February 10, 2006, through February 26, 2006.",0.0
202,Q1701,where does ground pepper come from,D2644-5,"The games take place in a science fiction setting and follow the adventures of Ratchet (an animalistic human-like character known as a Lombax , who is a mechanic) and Clank (a diminutive, sentient robot) as they travel through the universe, saving it from evil forces on a regular basis.",0.0
203,Q1701,where does ground pepper come from,D2705-7,The first systematic and unequivocal transmission of EM waves was performed by Heinrich Rudolf Hertz and described in papers published in 1887 and 1890.,0.0
204,Q1404,what south dakota county is wakonda in,D1339-0,"Wakonda is a town in Clay County , South Dakota , United States .",1.0
205,Q1404,what south dakota county is wakonda in,D2342-6,"The giant panda lives in a few mountain ranges in central China, mainly in Sichuan province, but also in the Shaanxi and Gansu provinces.",0.0
206,Q1404,what south dakota county is wakonda in,D1182-2,"Some bryophytes do have specialized tissues for the transport of water; however since these do not contain lignin , they are not considered to be true vascular tissue.",0.0
207,Q1404,what south dakota county is wakonda in,D2734-2,"It is also known as Holy Friday, Great Friday, Black Friday, or Easter Friday, though the latter properly refers to the Friday in Easter week .",0.0
208,Q1404,what south dakota county is wakonda in,D2723-3,"Her first name is a mystery, though she has been referred to as Mary, Jessica, Layla, Annette, Heidi, or Martha.",0.0
209,Q1404,what south dakota county is wakonda in,D780-4,"Windows XP was released worldwide for retail sale on October 25, 2001, and over 400 million copies were in use in January 2006.",0.0
210,Q1587,who killed robert kennedy,D1505-2,"Sirhan Sirhan , a 24-year-old Palestinian / Jordanian immigrant , was convicted of Kennedy's murder and is serving a life sentence for the crime.",1.0
211,Q1587,who killed robert kennedy,D2652-4,Most of the hydrogen on Earth is in molecules such as water and organic compounds because hydrogen readily forms covalent compounds with most non-metallic elements.,0.0
212,Q1587,who killed robert kennedy,D2358-0,"Times Square Studios (TSS) is an American television studio located in the Times Square neighborhood of the Manhattan borough of New York City , New York .",0.0
213,Q1587,who killed robert kennedy,D528-7,Battery powered tags may operate at hundreds of meters.,0.0
